video_id,publishedAt,channelId,title,description,thumbnails.default.url,thumbnails.default.width,thumbnails.default.height,thumbnails.medium.url,thumbnails.medium.width,thumbnails.medium.height,thumbnails.high.url,thumbnails.high.width,thumbnails.high.height,channelTitle,liveBroadcastContent,publishTime
tUy8HOyc4Ks,2020-09-15T12:00:14Z,UCTYp4Y-uxVf0Yqc9pGyDm7g,ไปงาน Gojek งานเปิดตัว(Roadshow)รีแบรนด์อย่างเป็นทางการ,ดูคลิปมือใหม่หัดขับ GrabFood ทั้งหมด ----------------------------------- http://bit.ly/2pwBWf8 ----------------------------------- ดูคลิปมือใหม่หัดขับ foodpanda ทั้งหมด ...,https://i.ytimg.com/vi/tUy8HOyc4Ks/default.jpg,120,90,https://i.ytimg.com/vi/tUy8HOyc4Ks/mqdefault.jpg,320,180,https://i.ytimg.com/vi/tUy8HOyc4Ks/hqdefault.jpg,480,360,หนึ่ง นะครับ,none,2020-09-15T12:00:14Z
dzqBST0u2ds,2020-11-02T10:27:19Z,UCWOD1aalGSyBsArL0LHjkng,"JALAN BERBAHAYA ,, ORDER GOJEK LEWAT SINI AUTO CANCEL ❗❗","jalanan berbahaya , hati hati jika lewat sini , senggol dikit nyawa taruhan nya ..",https://i.ytimg.com/vi/dzqBST0u2ds/default.jpg,120,90,https://i.ytimg.com/vi/dzqBST0u2ds/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dzqBST0u2ds/hqdefault.jpg,480,360,Dey Room,none,2020-11-02T10:27:19Z
MNVN31efmE0,2019-11-04T03:11:31Z,UCLSeKNN2ZG1sVuVdIVBTHlg,CARA GANTAI EMAIL GOJEK DRIVER LANGSUNG DI APLIKASI,Ini adalah cara yang bisa sahabat ojol lakukan jika ingin mengganti email driver gojek tapi tidak sempat untuk ke kantor gojek.,https://i.ytimg.com/vi/MNVN31efmE0/default.jpg,120,90,https://i.ytimg.com/vi/MNVN31efmE0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MNVN31efmE0/hqdefault.jpg,480,360,TUGOWA,none,2019-11-04T03:11:31Z
9VP3q7WM1Dc,2016-08-19T03:03:42Z,UCKII0Ml9S5wneKbHswmUrIQ,"Ricuh, Pengemudi Gojek Dipukul Pengemudi Lain","Aksi unjuk rasa ratusan driver Gojek, di depan kantor DPRD Kota Surabaya, Kamis siang, berlangsung ricuh. Seorang pengemudi Gojek menjadi bulan ...",https://i.ytimg.com/vi/9VP3q7WM1Dc/default.jpg,120,90,https://i.ytimg.com/vi/9VP3q7WM1Dc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9VP3q7WM1Dc/hqdefault.jpg,480,360,CNN Indonesia,none,2016-08-19T03:03:42Z
iTsVSjRUSyU,2018-05-20T15:07:55Z,UCo8h2TY_uBkAVUIc14m_KCA,Mata Najwa Part 4 - Republik Digital: Gojek di Tangan Nadiem Makarim,"Perusahaan GoJek bisa dibilang sebagai perusahaan aplikasi transportasi yang cukup berkembang pesat di Indonesia. Awal dibuat pada 2010 silam, ...",https://i.ytimg.com/vi/iTsVSjRUSyU/default.jpg,120,90,https://i.ytimg.com/vi/iTsVSjRUSyU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iTsVSjRUSyU/hqdefault.jpg,480,360,Najwa Shihab,none,2018-05-20T15:07:55Z
oSAnZ9_qYZM,2020-06-05T02:06:27Z,UCqOcovSB1yJc0dNvVc8zyfw,Cara setting google maps terbaru 2020 | gojek gacor ori an,Hey jon.. Video diatas berisi cara setting maps ojol supaya akurat dan gacor. Tonton sampai selesai ya.. Cek this out.... Beli PowerBank Original murah via ...,https://i.ytimg.com/vi/oSAnZ9_qYZM/default.jpg,120,90,https://i.ytimg.com/vi/oSAnZ9_qYZM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/oSAnZ9_qYZM/hqdefault.jpg,480,360,Hey Project,none,2020-06-05T02:06:27Z
ObH1nOs2rtA,2020-10-15T09:23:27Z,UCAaAN7ufg7dIEgAW1sClvIA,Cara mengatasi delay orderan gojek yg lama || gojek gacor,Cara mengatasi delay orderan gojek yg lama || gojek gacor Di video ini saya menjelaskan tentang bagaimana cara mengatasi delay orderan gojek yg sering ...,https://i.ytimg.com/vi/ObH1nOs2rtA/default.jpg,120,90,https://i.ytimg.com/vi/ObH1nOs2rtA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ObH1nOs2rtA/hqdefault.jpg,480,360,Bambang Tv,none,2020-10-15T09:23:27Z
gULAXV56zrM,2020-10-29T09:27:10Z,UCcN8wGTpYB9QmF8xOvRACUg,GOJEK GACOR || TIPS UNTUK AKUN GOJEK YANG TIDAK STABIL ORDERAN NYA,,https://i.ytimg.com/vi/gULAXV56zrM/default.jpg,120,90,https://i.ytimg.com/vi/gULAXV56zrM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gULAXV56zrM/hqdefault.jpg,480,360,bang ipin gojek,none,2020-10-29T09:27:10Z
pzLK7MWjWqE,2020-09-30T14:00:38Z,UCdkexc6xpLMRzdIBSq0Ue_w,KRITIK KERAS UNTUK GOJEK TERKAIT APLIKASI GO HELP,gohelp #gojekindonesia #jawaragojek.,https://i.ytimg.com/vi/pzLK7MWjWqE/default.jpg,120,90,https://i.ytimg.com/vi/pzLK7MWjWqE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pzLK7MWjWqE/hqdefault.jpg,480,360,bang djuple,none,2020-09-30T14:00:38Z
gvpdKlJLcw4,2020-07-03T08:08:45Z,UC0ybioM74M2NZCdFTCb6Abw,"Gojek xóa tên thương hiệu GoViet, bổ nhiệm CEO mới  | Tin tức 24h","Gojek xóa tên thương hiệu GoViet, bổ nhiệm CEO mới Công ty mẹ Gojek sẽ hợp nhất ứng dụng GoViet vào nền tảng của mình. Kỳ lân công nghệ Indonesia ...",https://i.ytimg.com/vi/gvpdKlJLcw4/default.jpg,120,90,https://i.ytimg.com/vi/gvpdKlJLcw4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gvpdKlJLcw4/hqdefault.jpg,480,360,Tri H.Nguyen,none,2020-07-03T08:08:45Z
1L5RuqacVZw,2020-04-21T13:58:31Z,UCkppv7KWC53pslOG1Pxk4_g,Cara Mengatasi Lupa PIN Gopay | Mereset PIN GoPay Gojek,Cara Mengatasi Lupa PIN Gopay atau Mereset PIN GoPay Gojek ================================ Email bisnis : istanatutorial@gmail.com ...,https://i.ytimg.com/vi/1L5RuqacVZw/default.jpg,120,90,https://i.ytimg.com/vi/1L5RuqacVZw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1L5RuqacVZw/hqdefault.jpg,480,360,Istana Tutorial,none,2020-04-21T13:58:31Z
oLsey3Jn7GQ,2020-10-28T13:26:29Z,UCOQ8m1GwvDGRCNmF-Duq1Aw,Iklan Gojek Terbaru BTX - It&#39;s Okay To Be Lebay | Music Video Gojek,BTX ( Babang Terlalu Extra ) iklan terbaru dari gojek 2020. BTX - It's Okay To Be Lebay Gojek Music Video #IklanGojek #IklanGojekTerbaru #GojekBTX Source ...,https://i.ytimg.com/vi/oLsey3Jn7GQ/default.jpg,120,90,https://i.ytimg.com/vi/oLsey3Jn7GQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/oLsey3Jn7GQ/hqdefault.jpg,480,360,Iklan Gratis,none,2020-10-28T13:26:29Z
CwQ5UkahcVM,2020-10-27T04:25:05Z,UCmlKSK0OKn_B3oPwElW4n5w,Mitra Juara Gojek 2020 - Dodi Sandra [Kategori GoFood],"Dodi merupakan mitra Gojek roda dua di Bandung sejak tahun 2017, sebelum akhirnya memutuskan menjalani usaha kuliner Pempek Pistel Kiarin bersama ...",https://i.ytimg.com/vi/CwQ5UkahcVM/default.jpg,120,90,https://i.ytimg.com/vi/CwQ5UkahcVM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/CwQ5UkahcVM/hqdefault.jpg,480,360,Gojek Indonesia,none,2020-10-27T04:25:05Z
Pgt4oo0p7iQ,2020-07-07T11:00:06Z,UCIivtzibPBBZOUuGIStzK5g,SISTEM GOJEK DRIVER TERBARU 2020 SISTEM ROLLING DI GOJEK,"Video kali ini menjelaskan bagaimana sistem rolling sebenarnya yg terjadi pada aplikasi driver gojek, dengan judul sistem gojek driver terbaru 2020 sistem ...",https://i.ytimg.com/vi/Pgt4oo0p7iQ/default.jpg,120,90,https://i.ytimg.com/vi/Pgt4oo0p7iQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Pgt4oo0p7iQ/hqdefault.jpg,480,360,Driver Online Channel,none,2020-07-07T11:00:06Z
mdeyaHMOVq4,2020-09-28T12:14:05Z,UCs-6opxd8ElxXOOvxw5snKg,GOJEK GACOR | JAWABAN KENAPA SELALU CENCEL TAPI MALAH GACOR !!!,Semoga bermanfaat         #gopartner #jawaragofood #jawaragoride.,https://i.ytimg.com/vi/mdeyaHMOVq4/default.jpg,120,90,https://i.ytimg.com/vi/mdeyaHMOVq4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mdeyaHMOVq4/hqdefault.jpg,480,360,Pudja Rosandi,none,2020-09-28T12:14:05Z
g92RxzA_EKQ,2020-08-24T12:50:08Z,UCdkexc6xpLMRzdIBSq0Ue_w,KRITIK KERAS UNTUK PIHAK GOJEK TERKAIT MAPS YANG GAK MASUK AKAL,jawaragoride #tipsgacorgojek #settinganhpgojek.,https://i.ytimg.com/vi/g92RxzA_EKQ/default.jpg,120,90,https://i.ytimg.com/vi/g92RxzA_EKQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/g92RxzA_EKQ/hqdefault.jpg,480,360,bang djuple,none,2020-08-24T12:50:08Z
czU1vJGOcsE,2020-10-08T12:48:52Z,UCw4-ZjBLZxy1rFqvg9vQBLg,GOJEK GACOR||BEGINI PENJELASAN MASTER GOSEND INI,"GOJEK GACOR||BEGINI PENJELASAN MASTER GOSEND INI,gojek gagu orderan,gojek gagu 2019,gojek gagu 2018,akun gojek gagu,akun gojek gagu parah ...",https://i.ytimg.com/vi/czU1vJGOcsE/default.jpg,120,90,https://i.ytimg.com/vi/czU1vJGOcsE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/czU1vJGOcsE/hqdefault.jpg,480,360,ZT CROWN,none,2020-10-08T12:48:52Z
NF1Dh6i0rj8,2020-10-25T02:00:42Z,UC40HX1ZxlN9mGIkULRtmCJQ,KUPAS TUNTAS! CARA MAIN SUWIT DI APLIKASI GOJEK| LIMIT/Susah Masuk/Ga Ada Menu Eksplore,"Oke guys... Kali ini gua bakalan sharing lagi aplikasi penghasil uang terbaru, kali ini datang dari Gojek yang membuat ivent yang bernama Game simsuit.",https://i.ytimg.com/vi/NF1Dh6i0rj8/default.jpg,120,90,https://i.ytimg.com/vi/NF1Dh6i0rj8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NF1Dh6i0rj8/hqdefault.jpg,480,360,BIWFOOD RRM,none,2020-10-25T02:00:42Z
Ld0pUhdXmI0,2019-12-18T07:06:44Z,UC2ilLcjgCNh60FevRx4FRtg,GOJEK CANTIK DIANIAYA PREMAN - GTA 5 GOJEK CANTIK,"Ojek Online Cantik mendapat orderan dari penumpang berbadan besar. dan akhirnya ojek cantik ini mau dianiaya sama sekelompok orang berbadan besar, ...",https://i.ytimg.com/vi/Ld0pUhdXmI0/default.jpg,120,90,https://i.ytimg.com/vi/Ld0pUhdXmI0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Ld0pUhdXmI0/hqdefault.jpg,480,360,Pratama Eriz,none,2019-12-18T07:06:44Z
0lgduwwj8eo,2020-10-31T03:47:05Z,UCerOjIIwgA4ZbXP7arypy-g,VALID A1 PERNYATAAN RESMI GOJEK TERKAIT AKUN MEMBER,,https://i.ytimg.com/vi/0lgduwwj8eo/default.jpg,120,90,https://i.ytimg.com/vi/0lgduwwj8eo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0lgduwwj8eo/hqdefault.jpg,480,360,arsu kagawa 86,none,2020-10-31T03:47:05Z
ba0LskbisBk,2018-11-25T08:35:17Z,UCXnlL56ytLSNc13KZNATr8w,CARA SETTING HP GOJEK BIAR GACOR &amp; BANYAK ORDERAN 100% BERHASIL,mohon di baca dan di ikuti langkah2 nya agar gojek teman teman gacor dijamin berhasil 100%,https://i.ytimg.com/vi/ba0LskbisBk/default.jpg,120,90,https://i.ytimg.com/vi/ba0LskbisBk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ba0LskbisBk/hqdefault.jpg,480,360,Harianto Siregar,none,2018-11-25T08:35:17Z
flQAFAn7tQg,2019-03-31T11:02:09Z,UCmlKSK0OKn_B3oPwElW4n5w,"[Mitra Juara GOJEK 2019] Venty Rosmarida, GO-RIDE","Sebelum menjadi mitra GO-RIDE, banyak pengalaman memilukan yang dialami Ibu Venty – mulai dari kekerasan dalam rumah tangga dan berpisah dengan ...",https://i.ytimg.com/vi/flQAFAn7tQg/default.jpg,120,90,https://i.ytimg.com/vi/flQAFAn7tQg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/flQAFAn7tQg/hqdefault.jpg,480,360,Gojek Indonesia,none,2019-03-31T11:02:09Z
KcpXwiHyV2o,2020-10-15T08:54:26Z,UCw4-ZjBLZxy1rFqvg9vQBLg,GOJEK GACOR||AKUN KEMBALI GACOR SETELAH LAKUKAN HAL INI,"GOJEK GACOR||AKUN KEMBALI GACOR SETELAH LAKUKAN HAL INI,Gojek gacor,Gopartner gacor,solusi akun gagu,cara atasi akun gagu,gacor karena ini ...",https://i.ytimg.com/vi/KcpXwiHyV2o/default.jpg,120,90,https://i.ytimg.com/vi/KcpXwiHyV2o/mqdefault.jpg,320,180,https://i.ytimg.com/vi/KcpXwiHyV2o/hqdefault.jpg,480,360,ZT CROWN,none,2020-10-15T08:54:26Z
_AbAfVQcdx8,2019-10-20T10:22:25Z,UCiqF5QNdHw5IYPStn1zSh9w,Cara Mengatasi lupa no hp akun Gojek Customer,"Cara mengatasi lupa no Hp akun Gojek customer ,sering kita dapati.nah cara mengembalikannya atau mengatasi nya sangat mudah silahkanndi simak☺️ ...",https://i.ytimg.com/vi/_AbAfVQcdx8/default.jpg,120,90,https://i.ytimg.com/vi/_AbAfVQcdx8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_AbAfVQcdx8/hqdefault.jpg,480,360,DotsQi Tutorial,none,2019-10-20T10:22:25Z
u9AL4WWTuKs,2020-10-27T04:25:10Z,UCmlKSK0OKn_B3oPwElW4n5w,Mitra Juara Gojek 2020 - Dihya Nur Rifqi [Kategori Merchant GoPay],"Saat mengawali usaha Es Teh Indonesia, Dihya sempat mengalami kegagalan, karena belum memiliki sistem manajemen yang baik. Tapi hal itu, justru ...",https://i.ytimg.com/vi/u9AL4WWTuKs/default.jpg,120,90,https://i.ytimg.com/vi/u9AL4WWTuKs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/u9AL4WWTuKs/hqdefault.jpg,480,360,Gojek Indonesia,none,2020-10-27T04:25:10Z
UWJAcyuyKlk,2020-09-29T13:02:55Z,UCjDdeQOQNwCEcHarRKMUWTA,AKUN GOJEK GAGU JADI GACOR DENGAN CARA AKTIFKAN FIREBASE APP INDEXING,"Benarkan akun gojek jadi gacor setelah aktifin firebase app indexing?? Jangan lupa di Like, Komen & Subscribe y #gojekgacor #terapiakungagu ...",https://i.ytimg.com/vi/UWJAcyuyKlk/default.jpg,120,90,https://i.ytimg.com/vi/UWJAcyuyKlk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UWJAcyuyKlk/hqdefault.jpg,480,360,Ojek diBali,none,2020-09-29T13:02:55Z
Bz91gifXGVI,2020-09-10T13:25:01Z,UCcN8wGTpYB9QmF8xOvRACUg,GOJEK GACOR || CARA SETTING GOOGLE MAPS &amp; APLIKASI GOPARTNER 100% GACOR,,https://i.ytimg.com/vi/Bz91gifXGVI/default.jpg,120,90,https://i.ytimg.com/vi/Bz91gifXGVI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Bz91gifXGVI/hqdefault.jpg,480,360,bang ipin gojek,none,2020-09-10T13:25:01Z
leLsYb1Tbms,2020-07-02T14:10:06Z,UCdkexc6xpLMRzdIBSq0Ue_w,KESEMPATAN TERAKHIR AKUN JOKI DARI PT GOJEK INDONESIA,akunjoki #akunputusmitra #vermuk.,https://i.ytimg.com/vi/leLsYb1Tbms/default.jpg,120,90,https://i.ytimg.com/vi/leLsYb1Tbms/mqdefault.jpg,320,180,https://i.ytimg.com/vi/leLsYb1Tbms/hqdefault.jpg,480,360,bang djuple,none,2020-07-02T14:10:06Z
qpwZzBplICU,2020-03-04T03:25:32Z,UCxReTnDhLCIWiSiH_H68Zrw,Cara Mengatasi Kode OTP GOJEK!!!,Cara Mengatasi Kode OTP Driver Go-Jek #kodeotpgojek #kodesmsgojek #kodepingojek #otpgojek.,https://i.ytimg.com/vi/qpwZzBplICU/default.jpg,120,90,https://i.ytimg.com/vi/qpwZzBplICU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qpwZzBplICU/hqdefault.jpg,480,360,BANG SATria,none,2020-03-04T03:25:32Z
r8qgqrEYszk,2020-11-02T01:01:15Z,UCgFBli7tv6JrVPcY7lMaTJA,Terapi Akun Gojek Driver 2020 || Untuk Akun Mati Suri,"Ini adalah beberapa tips , yang saya tau , semoga bermanfaat untuk kalian.. Buang yang jelek nya , ambil yang baik nyaaa Jangan lupa bersyukur dan salam ...",https://i.ytimg.com/vi/r8qgqrEYszk/default.jpg,120,90,https://i.ytimg.com/vi/r8qgqrEYszk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/r8qgqrEYszk/hqdefault.jpg,480,360,Astra Dipa,none,2020-11-02T01:01:15Z
GOihtGQsXgQ,2020-09-04T07:16:07Z,UCqOcovSB1yJc0dNvVc8zyfw,Tutorial Penting GOPARTNER|Gojek,Video diatas berisi Tutorial bagaimana cara memaksimalkan kinerja Aplikasi Gopartner gojek supaya bekerja dg cepat dan gacor. Tag : GACOR||Jadikan AKUN ...,https://i.ytimg.com/vi/GOihtGQsXgQ/default.jpg,120,90,https://i.ytimg.com/vi/GOihtGQsXgQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GOihtGQsXgQ/hqdefault.jpg,480,360,Hey Project,none,2020-09-04T07:16:07Z
RIiaRDshw-Q,2020-09-27T17:27:11Z,UCG1N93gug3i7JbjE_yj2bFA,Gopartner gacor driver gojek wajib tau cara kerja sistem prioritas ini,"Gopartner gacor driver gojek wajib tau cara kerja sistem prioritas ini balik lagi ke channel gue GLEN LEMON gooartner biar gacor,go partner,gopartner anyep ...",https://i.ytimg.com/vi/RIiaRDshw-Q/default.jpg,120,90,https://i.ytimg.com/vi/RIiaRDshw-Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RIiaRDshw-Q/hqdefault.jpg,480,360,GLEN LEMON,none,2020-09-27T17:27:11Z
jvojJu8aULU,2020-09-25T16:25:12Z,UCidc0QmW3SILnWHH3h_HrRA,OBAT VERMUK GOJEK GOPARTNER,Vermuk lagi gaessss Obat vermuk gojek driver gocar goparter Hanya menggunakan topeng 100% berhasil no hoax OBAT VERMUK MODAL GOCENG ...,https://i.ytimg.com/vi/jvojJu8aULU/default.jpg,120,90,https://i.ytimg.com/vi/jvojJu8aULU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jvojJu8aULU/hqdefault.jpg,480,360,paktar chanel,none,2020-09-25T16:25:12Z
GVAdxmA_hp0,2019-12-05T04:34:15Z,UCNWYyZ5CgE67_kqGNa_OxYg,cara daftar akun di aplikasi gojek,"untuk membangun chanel ini silahkan like, coment, Subscribe agar kalian tidak ketinggalan video terbaru dari chanel ini. subscribe itu gratis gays...mohon ...",https://i.ytimg.com/vi/GVAdxmA_hp0/default.jpg,120,90,https://i.ytimg.com/vi/GVAdxmA_hp0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GVAdxmA_hp0/hqdefault.jpg,480,360,Ytm,none,2019-12-05T04:34:15Z
uOxENN3Q-VE,2020-08-25T09:52:55Z,UChi-C-UbuyEN3UNiOt4z17Q,CARA MENGATASI AKUN GOJEK GAGU || Terapi Akun Gagu Cukup 1 Minggu,Di video ini saya ingin berbagi tips cara mengatasi akun gojek gagu. Kalian cukup melakukannya setidaknya minimal 1 minggu secara konsisten. Insya Allah ...,https://i.ytimg.com/vi/uOxENN3Q-VE/default.jpg,120,90,https://i.ytimg.com/vi/uOxENN3Q-VE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/uOxENN3Q-VE/hqdefault.jpg,480,360,Android id,none,2020-08-25T09:52:55Z
6poxGdPZO64,2020-06-04T06:34:30Z,UCqOcovSB1yJc0dNvVc8zyfw,Cara setting hp gojek gacor terbaru 2020,Hey jon.. Video diatas berisi cara setting hp gojek agar orderan masuk terus dan gacor Simak video nya sampai selesai ya.. Cek this out... Beli PowerBank ...,https://i.ytimg.com/vi/6poxGdPZO64/default.jpg,120,90,https://i.ytimg.com/vi/6poxGdPZO64/mqdefault.jpg,320,180,https://i.ytimg.com/vi/6poxGdPZO64/hqdefault.jpg,480,360,Hey Project,none,2020-06-04T06:34:30Z
wdu3WYbqeTA,2020-11-02T17:00:55Z,UCVhDYDVo3AqyMIKtMLSrcEg,Gojek&#39;s Journey with Google Maps Platform,Gojek tells their story of how they rely on Google Maps Platform to power their range of services.,https://i.ytimg.com/vi/wdu3WYbqeTA/default.jpg,120,90,https://i.ytimg.com/vi/wdu3WYbqeTA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wdu3WYbqeTA/hqdefault.jpg,480,360,Google Maps Platform,none,2020-11-02T17:00:55Z
nNFJz-PNrJ0,2020-01-25T13:37:39Z,UCuSRk23O6eM0l69oXkUAlzQ,CARA SETTING GPS GRAB &amp; GOJEK YANG BENAR 💯%,"Cara benar setting GPS gojek & grab ,semoga bermanfaat #carasettingGpsgrab&gojek cara setting akun Gojek yg benar https://youtu.be/3PmGKmgwsZM ...",https://i.ytimg.com/vi/nNFJz-PNrJ0/default.jpg,120,90,https://i.ytimg.com/vi/nNFJz-PNrJ0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nNFJz-PNrJ0/hqdefault.jpg,480,360,Keren tv,none,2020-01-25T13:37:39Z
yN-JwkACYqE,2019-01-18T05:46:07Z,UC2ilLcjgCNh60FevRx4FRtg,GOJEK DISUNAT KUNTILANAK - GTA 5 YOUTUBER KOCAK PARODY,"JIKA SUKA KLIK JEMPOL ATAS, KALAU TIDAK BALIK HPMU KLIK JEMPOL BAWAH. ▻ Selamat datang di Channel paling Kamvret sepanjang sejarah jangan ...",https://i.ytimg.com/vi/yN-JwkACYqE/default.jpg,120,90,https://i.ytimg.com/vi/yN-JwkACYqE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/yN-JwkACYqE/hqdefault.jpg,480,360,Pratama Eriz,none,2019-01-18T05:46:07Z
8K196Xu72Zw,2020-08-03T14:30:34Z,UCICWIYEx2mo4wYZzLwJ7wVw,"Google, GoJek, Qualcomm - Experiences from my Failed ❌ Interviews - Arnav","We all know that failures are the stepping stones to success, and everyone you see grabbing 7 figure packages have definitely gone through their fair share of ...",https://i.ytimg.com/vi/8K196Xu72Zw/default.jpg,120,90,https://i.ytimg.com/vi/8K196Xu72Zw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8K196Xu72Zw/hqdefault.jpg,480,360,Coding Blocks,none,2020-08-03T14:30:34Z
uT9foTsAlPk,2019-08-28T02:20:58Z,UCgTPAiFzdSoXJCKdAv30ixA,Cara Pesan Gojek Untuk Orang Lain,"Saat kita berada di lokasi berbeda pasti kita cari tahu Cara Pesan Gojek Untuk Orang Lain,dikarenakan orang tua atau saudara kita yang belum bisa membuka ...",https://i.ytimg.com/vi/uT9foTsAlPk/default.jpg,120,90,https://i.ytimg.com/vi/uT9foTsAlPk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/uT9foTsAlPk/hqdefault.jpg,480,360,Yogi Tutorium,none,2019-08-28T02:20:58Z
fO6RrOfdsBY,2020-08-16T12:00:07Z,UCgcwm7KWW3yonP_7-V2KKdA,Thử đi cuốc xe Gojek (Goviet) giá 8 ngàn - ride experience Gojek costs 8 thousand VND || MS7 Vlog,"Thử đi cuốc xe Gojek (Goviet) giá 8 ngàn - ride experience Gojek costs 8 thousand VND || MS7 Vlog Chào các bạn, Nền tảng ứng dụng gọi xe Goviet tại Việt ...",https://i.ytimg.com/vi/fO6RrOfdsBY/default.jpg,120,90,https://i.ytimg.com/vi/fO6RrOfdsBY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fO6RrOfdsBY/hqdefault.jpg,480,360,Miêu Seven7,none,2020-08-16T12:00:07Z
0VpObq2Teys,2019-11-10T01:00:00Z,UCFezQSPgA5yjU8peqyHB8rw,Gokil! Driver Gojek Ini Narik Dari Jakarta Sampai Bali | Miss Ojol,"Naik Gojek keliling Jakarta udah biasa. Tapi kalo naik Gojek dari Jakarta sampai Bali, itu baru luar biasa! Hal ini pernah dilakukan oleh Riyanto, seorang driver ...",https://i.ytimg.com/vi/0VpObq2Teys/default.jpg,120,90,https://i.ytimg.com/vi/0VpObq2Teys/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0VpObq2Teys/hqdefault.jpg,480,360,ANTV News Plus,none,2019-11-10T01:00:00Z
wdu3WYbqeTA,2020-11-02T17:00:55Z,UCVhDYDVo3AqyMIKtMLSrcEg,Gojek&#39;s Journey with Google Maps Platform,Gojek tells their story of how they rely on Google Maps Platform to power their range of services.,https://i.ytimg.com/vi/wdu3WYbqeTA/default.jpg,120,90,https://i.ytimg.com/vi/wdu3WYbqeTA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wdu3WYbqeTA/hqdefault.jpg,480,360,Google Maps Platform,none,2020-11-02T17:00:55Z
eF75heABBI8,2018-12-09T12:17:04Z,UCYqOeAXJm8yV9sJ8Ud3cR7A,SEMUA HISTERIS DAN BERSORAK!! SELAMAT UNTUK PERSIJA JAKARTA!!  JUARA GOJEK LIGA 1 - 2018,Selamat untuk Persija Jakarta menjadi juara Go-Jek Liga 1 bersama Bukalapak 2018 Tonton tayangan lengkap Indosiar di vidio.com atau klik ...,https://i.ytimg.com/vi/eF75heABBI8/default.jpg,120,90,https://i.ytimg.com/vi/eF75heABBI8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eF75heABBI8/hqdefault.jpg,480,360,Indosiar,none,2018-12-09T12:17:04Z
SCykViPQt2Q,2020-06-25T15:31:49Z,UCeS0Xtauhk3rzcPs-QCDwmA,PENGUAT SINYAL GOJEK DAN GRAB AGAR ORDERAN DATANG SENDIRI GAES.......!!,"Aplikasi Ping Tools sangat bermanfaat bagi ojol karena aplikasi ini dapat menguatkan sinyal saat on bid, membuat internet jadi lancar dan tanpa buffering.",https://i.ytimg.com/vi/SCykViPQt2Q/default.jpg,120,90,https://i.ytimg.com/vi/SCykViPQt2Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/SCykViPQt2Q/hqdefault.jpg,480,360,explore gojek,none,2020-06-25T15:31:49Z
SnCp5a31qtg,2020-08-31T11:47:32Z,UCcN8wGTpYB9QmF8xOvRACUg,GOJEK GACOR || CARA SETTING APLIKASI GOPARTNER YANG BENAR✅,,https://i.ytimg.com/vi/SnCp5a31qtg/default.jpg,120,90,https://i.ytimg.com/vi/SnCp5a31qtg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/SnCp5a31qtg/hqdefault.jpg,480,360,bang ipin gojek,none,2020-08-31T11:47:32Z
